train,
[872 488 636 591 499 431 824 379 647 827 342 810 170 204 349 970 822 35 716 95 22 870 753 698 783 725 845 775 132 847 503 512 383 722 688 647 697 187 116 383 555 821 475 234],[872 488 636 591 499 431 824 379 647 827 342 810 170 204 349 970 822 35 716 95 22 870 753 698 783 725 845 775 132 847 503 512 383 722 688 647 697 187 116 383 555 821 475 234]
[-674 -96 -645 -744 -144 -707 -566 -764 -315 -986 -816 -658 -893 -656 -474 -566 -688 -222 -409 -108 -655 -423 -284 -694 -605 -847 -484 -904 -949 -944 -697 -971 -25 -537 -824 -229 -335 -213 -616 -705 -902 -373 -619 -480 -270 -706 -633 -988 -822 -369],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[-101 -576 -900 -231 -202 -448 -811 -769 -742 -834 55 -567 -188 -906 -574 -405 -313 -909 878 -719 -917 -413 -185 -636 430 -330 -232 -872 -256 -701 256 -488 929 -831 -701 201 -452 -14 -478 -258 -952 -728],[0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 878 0 0 0 0 0 430 0 0 0 0 0 256 0 929 0 0 201 0 0 0 0 0 0]
[943 -793 -664 -800 414 -360 -439 165 368 -371 -813 444 427 -899 -149 -472 -683 -701 814 -406 -821 -523 966],[943 0 0 0 414 0 0 165 368 0 0 444 427 0 0 0 0 0 814 0 0 0 966]
[31 -598 4 -53 -132 -162 940 -106 815 397 -137 47 -580 -455 -568 -590 295 -80 920 746],[31 0 4 0 0 0 940 0 815 397 0 47 0 0 0 0 295 0 920 746]
[508 729 506 322 479 788 879 39 58 759 963 -194 645 431 768 732 568 784 718 166 38 806 148 123 188 707 268 327 630 601 147 456 790 122 125 716],[508 729 506 322 479 788 879 39 58 759 963 0 645 431 768 732 568 784 718 166 38 806 148 123 188 707 268 327 630 601 147 456 790 122 125 716]
[-966 -67 -601 -837 -530 135 -281 -676 -649 697 -802 -303 -395 -636 -337 653 -471 -974 -8],[0 0 0 0 0 135 0 0 0 697 0 0 0 0 0 653 0 0 0]
[791 -990 -949 -478 453 -127 642 -68 872 819 481 130 -379 102 798 778 768 -745 -691 746 511 565 37 356 754 220 245 686 -461 -51 -68 398 -254 -688 -249 -919 723 854 753 -427],[791 0 0 0 453 0 642 0 872 819 481 130 0 102 798 778 768 0 0 746 511 565 37 356 754 220 245 686 0 0 0 398 0 0 0 0 723 854 753 0]
[-527 -88 -851 -364 -267 -667 -181 -898 3 -852 -509 -890 -138 -561 905 -629 960 106],[0 0 0 0 0 0 0 0 3 0 0 0 0 0 905 0 960 106]
[758 379 -675 -521 573 162 496 410 133 843 278 -881 322 -838 -851 805 -765 278 887 -30 -901 179 131 211 650 588 844 -659 -752 277 848 -4 -33 599 348 -655 312 -144 -124 -409 265 -893 -847 -608],[758 379 0 0 573 162 496 410 133 843 278 0 322 0 0 805 0 278 887 0 0 179 131 211 650 588 844 0 0 277 848 0 0 599 348 0 312 0 0 0 265 0 0 0]
[255 193 590 -114 726 525 540],[255 193 590 0 726 525 540]
[-555 -99 -712 -262 -37 -371 568 102 -434 -516 -307 -792 623 -68 -245 790 -807 -539 -561 -18 488 -101 257 943 499 -721 -625 -734 -99 -448 -816 -769],[0 0 0 0 0 0 568 102 0 0 0 0 623 0 0 790 0 0 0 0 488 0 257 943 499 0 0 0 0 0 0 0]
[-961 -319 -146 -756 -265 -566 321 -617 918 -21 -45 827 -525 -573 -154 -224 912 332 -840 -233 -229 527 -170 -36 -69 -459 192 -111 945 -137 -491 -939 539 -54 -357 -94 -599 -729 -580 329 -854 596 458 -908 -154 -381 -341],[0 0 0 0 0 0 321 0 918 0 0 827 0 0 0 0 912 332 0 0 0 527 0 0 0 0 192 0 945 0 0 0 539 0 0 0 0 0 0 329 0 596 458 0 0 0 0]
[695 855 526 160 406 773 -521 935 559 293 616 -786 74 -534 -258 330 30 648 475 -415 740 -897 228 -695 260 821 -928 -450 326 -664 315 -839 229 641 649 -363 -405 -740],[695 855 526 160 406 773 0 935 559 293 616 0 74 0 0 330 30 648 475 0 740 0 228 0 260 821 0 0 326 0 315 0 229 641 649 0 0 0]
[-28 -575],[0 0]
[967 -171 167 -622 61 -316 -366 -215 -736 743 -925 -808 -105 -462 -703 -682 -342 -555 -271 -650 -473 924],[967 0 167 0 61 0 0 0 0 743 0 0 0 0 0 0 0 0 0 0 0 924]
[-79 -967 171 -589 763 -45 81 303 -909 -918 -340 277 -698 472 646],[0 0 171 0 763 0 81 303 0 0 0 277 0 472 646]
[-24 -927 -448 -101 -652 -330 354 411 -187 -298 -3 929 -664 890 -806 -382 -78 -129 548 -224 -51 -779 663 -162 -486 488 -409 -993 -727 -920 469 -802 -402 332 -840 -453 -608 -904 -10 -801 -35 -800 140 -627 -756],[0 0 0 0 0 0 354 411 0 0 0 929 0 890 0 0 0 0 548 0 0 0 663 0 0 488 0 0 0 0 469 0 0 332 0 0 0 0 0 0 0 0 140 0 0]
[-876 -272 624 776 624 358 590 387 -687 780 730 819 -326 352 -818 879 -24 374 978 101 894 626 -145 33 -718 -981 -975 -676 -741 -93 -44 -110 -957 920 781 623 415 368 667 -665 521],[0 0 624 776 624 358 590 387 0 780 730 819 0 352 0 879 0 374 978 101 894 626 0 33 0 0 0 0 0 0 0 0 0 920 781 623 415 368 667 0 521]
[849 291 897 323 269 884 948 470 376 36 859 574 155 814 638 0 849 429 504 847 717 585 464 789 828 290 9 299 390 249 424 307 305 627 445 782 422 559 435 557 157 856 500 274 689 688 532 657],[849 291 897 323 269 884 948 470 376 36 859 574 155 814 638 0 849 429 504 847 717 585 464 789 828 290 9 299 390 249 424 307 305 627 445 782 422 559 435 557 157 856 500 274 689 688 532 657]
[926 770 175 573 -287 202 687 254 133 -307 -675 -682 -257 888 185 898 662 423 821 76 935 195],[926 770 175 573 0 202 687 254 133 0 0 0 0 888 185 898 662 423 821 76 935 195]
[-377 64 -8 766 -290 -976 -732 -525 -474 -857 366 -147 739 -93],[0 64 0 766 0 0 0 0 0 0 366 0 739 0]
[345 73 999 207 646 885 375 415 801 368 468 521 442 816 21 924 727 -826 574 924 762 117 784 958 72 218 929 622 168 44 696 99 -566 574 41 493 706],[345 73 999 207 646 885 375 415 801 368 468 521 442 816 21 924 727 0 574 924 762 117 784 958 72 218 929 622 168 44 696 99 0 574 41 493 706]
[907 -433 203 731 -241 973 859 997 -62 379 851 370 573 484 -90 739 221 -595 752 151],[907 0 203 731 0 973 859 997 0 379 851 370 573 484 0 739 221 0 752 151]
[-618 -1 359 -270 994 762 -515 -999 826 -73 153 -403 485 369 -557 -387 176 856 656 -598 -121 -920 257 482 274 783 634 56 -756 459 449 -562 573 511 -659 545 -783 -118 657 274 336 -575 983 82 -275 204 353 547],[0 0 359 0 994 762 0 0 826 0 153 0 485 369 0 0 176 856 656 0 0 0 257 482 274 783 634 56 0 459 449 0 573 511 0 545 0 0 657 274 336 0 983 82 0 204 353 547]
[280 764 -687 396 -785 -2 765 -399 -491 -494 -13 411 -314 330 893 231 772 -905 -659 -156 270 739 -867 -312 393 -780 7 -618 801 974 -430 -385 662 525 -918 392 923 -278 -890],[280 764 0 396 0 0 765 0 0 0 0 411 0 330 893 231 772 0 0 0 270 739 0 0 393 0 7 0 801 974 0 0 662 525 0 392 923 0 0]
[393 404 852 643 516 10 179 -142 503 673 451 69 626 505 408 763 734 479 617 614 763 947 912 926 580 199 958 115 992 51 4 488 -861 678 119],[393 404 852 643 516 10 179 0 503 673 451 69 626 505 408 763 734 479 617 614 763 947 912 926 580 199 958 115 992 51 4 488 0 678 119]
[-797 -5 27 559 -990 -826 574],[0 0 27 559 0 0 574]
[487 773 453 3 925 853 -88 546 -226 -64 900 170],[487 773 453 3 925 853 0 546 0 0 900 170]
[-22 -715 -965 -320 -859 -769 -821 -291 -863 -925 -96 -753 -26 -429 -648 -152 -765 904 -656 -347 -287 -973 -422 695 322 -273 -730 -846 -206 -908 -750 765 -154 -274 -468 -94 415],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 904 0 0 0 0 0 695 322 0 0 0 0 0 0 765 0 0 0 0 415]
[-29 -330 -645 -694 -692 -855 -334 143 -367 -502 -511 -150 -206 -168 -659 -332 -778 -707 -393 -549 -781 -650 -368 -777 -761 -957],[0 0 0 0 0 0 0 143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[660 425 775 182 185 826 -629 930 127 483 647 473 947 110 155 724 140 251 262 794 682 433 741],[660 425 775 182 185 826 0 930 127 483 647 473 947 110 155 724 140 251 262 794 682 433 741]
[-599 -600 -922 -541 -689 -296 168 -204 -827 -729],[0 0 0 0 0 0 168 0 0 0]
[-211 -836 -232 689 189 -700 -937 -946 911 -595 -11 74 -394],[0 0 0 689 189 0 0 0 911 0 0 74 0]
[-394 -723 -945 -530 -800 -198 -140 896 -767 -450 958 -705 -799 -681 -298 -61 448 -257 -463 -432 -99 -169 261 -522 -10 -703 -402 -388],[0 0 0 0 0 0 0 896 0 0 958 0 0 0 0 0 448 0 0 0 0 0 261 0 0 0 0 0]
[645 733 321 553 895 691 56 336 926 132 -373 212 303 755 -565 161 21 392 321 910 613 -171 -794 637 875 -774 761 -506 335 278 88 843 414 890],[645 733 321 553 895 691 56 336 926 132 0 212 303 755 0 161 21 392 321 910 613 0 0 637 875 0 761 0 335 278 88 843 414 890]
[-246 70 54 -242 691 593 289 170 361 200 -788 -209 42 71 -695 904 946 -720 729 877 781 -231 -665 216 961 319 436 -582 -473 -987 321 743 -77],[0 70 54 0 691 593 289 170 361 200 0 0 42 71 0 904 946 0 729 877 781 0 0 216 961 319 436 0 0 0 321 743 0]
[-387 -621 -203 -847 -123 -836 -69 -426 -63 -488 -95 -539 -261 -644 -435 -756 -62 -308 -608 620 -308 -220 -990 43 -986 -664 -514 -418 -868 906 -233 948 -427 -453 -148 -169 -429 -873 -296 -786 -863 -135 -16 -405 -889 -828],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 620 0 0 0 43 0 0 0 0 0 906 0 948 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[-147 -277 790 -336 -352 -571 879 893 383 -380 -440 -729 -224 -216 -552 -152 -909 -686 -878 -795 -78 -592 -468 -381 -734 -962 -978 -685 985 990 -756 -63 -481 -580 -193 -140],[0 0 790 0 0 0 879 893 383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 985 990 0 0 0 0 0 0]
[736 326 -950 -19 178 -633 -555 -2 -228 -90 -788 327 -480 -460 -859 -850 734 903 -350 -170 -226 -173 -987 -891 449 -666 -681 140 140 -297 219 -26 928 396 -540 -832 1 -880 512 397 -818 758],[736 326 0 0 178 0 0 0 0 0 0 327 0 0 0 0 734 903 0 0 0 0 0 0 449 0 0 140 140 0 219 0 928 396 0 0 1 0 512 397 0 758]
[264 624 -618 -32 19 -14 278 558 -154 -251 300 942 805 77 -314 387 643 7 -209 16 -642 -753 803 -130 -990 -719 28 -239 37 -736 689 788 349 -928 -766 297 839 543 642 701 900 -523 365 272 938 837 -102],[264 624 0 0 19 0 278 558 0 0 300 942 805 77 0 387 643 7 0 16 0 0 803 0 0 0 28 0 37 0 689 788 349 0 0 297 839 543 642 701 900 0 365 272 938 837 0]
[736 243 876 427 954 878 614 390 706 584 536 165 717 541 648 991 180 493 677 44 510 476 880 553 649 104 754 356 15 720 922 780 -455 977 793 -813 593 543 577],[736 243 876 427 954 878 614 390 706 584 536 165 717 541 648 991 180 493 677 44 510 476 880 553 649 104 754 356 15 720 922 780 0 977 793 0 593 543 577]
[-514 959 -464 -923 -725 -994 -595 -538 -485 -987 23 -577 -522 -791 -239 -325 -835 -730 -278 -470 -260 -217 -216 -464 -220 -693 -152 -30 -21 -708 749 -771],[0 959 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 749 0]
[258 511 605 -253 846 239 823 -769 -730 618 18 964 556 499 401 948 429 -252 692 145 863 223 320 821 -788 721 -842 -967 399 -994 941 67 707 871 904 468 202 564 -468 -561 691 967 678 537 162 -620 130 183 917 609],[258 511 605 0 846 239 823 0 0 618 18 964 556 499 401 948 429 0 692 145 863 223 320 821 0 721 0 0 399 0 941 67 707 871 904 468 202 564 0 0 691 967 678 537 162 0 130 183 917 609]
[-901 24 842 690 -991 509 828 -974 -190 -976 -595 -359 -242 729 -340 -469 667 -341 -51 -945 -58 -160 216 -482 -435 842 734 -321 788 112 -994 560 -232 811 -937],[0 24 842 690 0 509 828 0 0 0 0 0 0 729 0 0 667 0 0 0 0 0 216 0 0 842 734 0 788 112 0 560 0 811 0]
[-822 -876 -603 -261 -189 -417 390 208 229 -750 234 -410 -681 -650 42 189 -968 -543 -262],[0 0 0 0 0 0 390 208 229 0 234 0 0 0 42 189 0 0 0]
[865 -902 314 371 680 -285 746 384 769 -254 282 462 822 -389 692 -571 565],[865 0 314 371 680 0 746 384 769 0 282 462 822 0 692 0 565]
[117 146 -622 -945 96 -822 156 420 158 762 829 734 -802 843 478 483 562 189 754 195 642 -84 943 207 358 463 253 919 841 122 -501 806 138],[117 146 0 0 96 0 156 420 158 762 829 734 0 843 478 483 562 189 754 195 642 0 943 207 358 463 253 919 841 122 0 806 138]
[-445 -331 -17 -460 -136 -865 -750 -918 -892 -594 -492 -656 -726 -726 -480 -169 -741 -544 -781 -386 -618 -19 -826 -875 -99 -669 -504 -6 -846 -675 -674 -907 -474 -329 -462 -272 -817 -507 -808 -332 -865 -93 -230 -823 -474 -404 -222 -169],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[770 -229 -156 984 365 813 971 -61 170 40 -651 337 162 -720 356 -577 424 36 -335 350 -293 -241 903 200 -423 -365 883 992 154 567 274 -606 -947 -557 579 825 941 -607],[770 0 0 984 365 813 971 0 170 40 0 337 162 0 356 0 424 36 0 350 0 0 903 200 0 0 883 992 154 567 274 0 0 0 579 825 941 0]
[336 231 -529 177 -957 150 -399 756 -494 819 9 -84 -849 -345 57 245 -375 -83 938 57 -928 -413 985 -698 70 -448 335 -62 -549 717 -358 390 -863 -804 929 -398 -435 -838 475 454 -181],[336 231 0 177 0 150 0 756 0 819 9 0 0 0 57 245 0 0 938 57 0 0 985 0 70 0 335 0 0 717 0 390 0 0 929 0 0 0 475 454 0]
[20 821 170 332 679 817 998 262 195 992 306 454 999 386 903 846 389 107 777 538 650 789 677 922 211 888 549],[20 821 170 332 679 817 998 262 195 992 306 454 999 386 903 846 389 107 777 538 650 789 677 922 211 888 549]
[21 958 263 832 -579 -170 965 -4 -57 311 -857 -340 59 -787 -385 206 -8 367 219 -544 -844 -73 243 216 -607 253 -556 -815 593 665 -418 -730 -436 -200 218 -641 128 -322 211 499 -623],[21 958 263 832 0 0 965 0 0 311 0 0 59 0 0 206 0 367 219 0 0 0 243 216 0 253 0 0 593 665 0 0 0 0 218 0 128 0 211 499 0]
[420 372 242 479 354 951 764 614 480 592 909 391 840 909 776 252 255 554 588 723 -994 106 205 703 107 988 647 -961 991 305 626 834 521 684 790 286 -996 832 459 947 922 221 297 794 294 97 62 917],[420 372 242 479 354 951 764 614 480 592 909 391 840 909 776 252 255 554 588 723 0 106 205 703 107 988 647 0 991 305 626 834 521 684 790 286 0 832 459 947 922 221 297 794 294 97 62 917]
[-36 200 -486 566 -765 -160 -712 -861 970 866 198 -633 229 153 -256 -747 188 937 -715 -513 -526 410 -382 -649 -496 -233 502 -317 -190 -271 -264 835 -392 -199 644 -751 -511 -36 -423 246 -643 -637 215 69 -799 497 698],[0 200 0 566 0 0 0 0 970 866 198 0 229 153 0 0 188 937 0 0 0 410 0 0 0 0 502 0 0 0 0 835 0 0 644 0 0 0 0 246 0 0 215 69 0 497 698]
[908 293 995 830 242 351 338 703 148 24 599 913 116 712 330 711 733 56 374 587 432 793 485 768 727 183 649 542 712],[908 293 995 830 242 351 338 703 148 24 599 913 116 712 330 711 733 56 374 587 432 793 485 768 727 183 649 542 712]
[-839 -11 -317 -898 878 816],[0 0 0 0 878 816]
[-146 -784 -955 -341 -718 -730 -961 -683 -577 -572 -666 -397 -573 -2 507 -584 -310 -653 -335 -60 -549 -405 -839 -912 -945 -924],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 507 0 0 0 0 0 0 0 0 0 0 0]
[125 168 495 983 294 -827 -740 -923 -680 102 -20 833 -53 711],[125 168 495 983 294 0 0 0 0 102 0 833 0 711]
[858],[858]
[270 -668 162 185 920 491 836 930 982 -464 -394 762 283 760],[270 0 162 185 920 491 836 930 982 0 0 762 283 760]
[-743 98 424 112 655 948 -229 471 747 53 228 339 655 695 312 516 648 581 955 210],[0 98 424 112 655 948 0 471 747 53 228 339 655 695 312 516 648 581 955 210]
[-848 -831 -899 -284 -44 -809 -686 945 105],[0 0 0 0 0 0 0 945 105]
[-209 859 -94 121 -226 339 924],[0 859 0 121 0 339 924]
[-393 -530],[0 0]
[-190 -935 -740 -800 -580 -149 -427 -230 -636 -168 -572 -818 -880 -211 -478 -968 -549 -252 -76 -665 -365 -552 -660 -767 -528 -922 -339 -285 -399 -998 -474 -102 -645 -372 -585 -653 -252 -719 -951 -346 -737 -973 -460 -524 -980],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[881 865 530 609 545 19 868 966 374 789 -111 989 245 552 578 93 751 811 392 38 667 483 819 530 784 509 222 625 166 437 529 9 947 -542 303 146 610 121 13 105 911 -582 895 774],[881 865 530 609 545 19 868 966 374 789 0 989 245 552 578 93 751 811 392 38 667 483 819 530 784 509 222 625 166 437 529 9 947 0 303 146 610 121 13 105 911 0 895 774]
[-253 853 -504 -114 -984 -430 866],[0 853 0 0 0 0 866]
[-230 142 107 579 -145 570 -339 -278 205 330 640 834 181 294 -278 -173 847 569 804 -401 -973 936 751 324 -272 -737 803 115 -437 913 373 472 594 281 911 -485 655 -724 244 946 630 238 -548 63 -938 527 818 -233],[0 142 107 579 0 570 0 0 205 330 640 834 181 294 0 0 847 569 804 0 0 936 751 324 0 0 803 115 0 913 373 472 594 281 911 0 655 0 244 946 630 238 0 63 0 527 818 0]
[38 513],[38 513]
[130 352 819 763 960 303 567 978 759 169 411 700 550 -170 377 -403 914 124 1000 195 938 720 564 655 -907 682 22 -712 -981 389 -913 932 288 460 669 -750 891 665 636 395 179],[130 352 819 763 960 303 567 978 759 169 411 700 550 0 377 0 914 124 1000 195 938 720 564 655 0 682 22 0 0 389 0 932 288 460 669 0 891 665 636 395 179]
[-575 802 -592 201 952 95 225 304 62 837 225 325 561 297 -550 -142 206 -454 797 222 -706 -466 727 170 -342 -165 461 -936 790 791 -274 243],[0 802 0 201 952 95 225 304 62 837 225 325 561 297 0 0 206 0 797 222 0 0 727 170 0 0 461 0 790 791 0 243]
[-478 -968 -572 -945 -758 -128 -906 -53 -405 -758 -801 -47 -158 -175 -35 -206 -824 543 679 549 -506 461],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 543 679 549 0 461]
[493 812 -356 401 322 -406 383 -997 -17 524 984 -279 222 380 -791 90 814 161 754 -938 459 244 744 688 856 -32 649 -579 736 -433 36 -664 578],[493 812 0 401 322 0 383 0 0 524 984 0 222 380 0 90 814 161 754 0 459 244 744 688 856 0 649 0 736 0 36 0 578]
[238 100 973 -675 -442 843],[238 100 973 0 0 843]
[566 -353 215 240],[566 0 215 240]
[-816 -179 -537 410 -583],[0 0 0 410 0]
[-364 -743 34 -127 18 -468 -419 62],[0 0 34 0 18 0 0 62]
[50 195 -475 674 669 355 608 848 207 851 822 201 817 377 -21 128 0 -433 596 772 -106 131 816 163],[50 195 0 674 669 355 608 848 207 851 822 201 817 377 0 128 0 0 596 772 0 131 816 163]
[-51 -615 590 526 948 -424 -992 -675 -82 -654 -190 71 -127 -332 534 582 -161 -174 -505 -59 -839 -776 -871 177 934 183 -920 -47 -640 -164 -266 -462 -867 -725 -119 -837 -409 -731 -478 -925 -167 -799],[0 0 590 526 948 0 0 0 0 0 0 71 0 0 534 582 0 0 0 0 0 0 0 177 934 183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[682 545 451 -157 263 921 181 821 791 135 130 238 393 -478 866 881 -795],[682 545 451 0 263 921 181 821 791 135 130 238 393 0 866 881 0]
[-896 655 -75 -756 386 409 373 94 161 -841 696 258 529 108 357],[0 655 0 0 386 409 373 94 161 0 696 258 529 108 357]
[797 446],[797 446]
[853 380 740 699 824 926 -248 -708 213 157 658 237 899 195 421 677 6 870 21 773 126 2 89 846 358 267 -334 41 309 -197 416 384 325 815 763 639 642 -671 498 953 825 116 871 67 838 598 358 111],[853 380 740 699 824 926 0 0 213 157 658 237 899 195 421 677 6 870 21 773 126 2 89 846 358 267 0 41 309 0 416 384 325 815 763 639 642 0 498 953 825 116 871 67 838 598 358 111]
[741 556 164 -975 567 506 431 629 866 -670 -798 -242 478 221 309 -756 230 -682 493 90 64 999 708 732 880 -139 -203 394 837 432],[741 556 164 0 567 506 431 629 866 0 0 0 478 221 309 0 230 0 493 90 64 999 708 732 880 0 0 394 837 432]
[-204 -870 -584 -77 -869 -731 -689 0 -283 -706 -209 -992 -881 -502 -826 -500 -286],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[986 801 300 631 -125 740 660 664 930 745 416 472 62 319 566 540 501 790 271 284 35 896 421],[986 801 300 631 0 740 660 664 930 745 416 472 62 319 566 540 501 790 271 284 35 896 421]
[946 128 295 -292 10 -167 -768 -300 -699 382 434 596 877 150 618],[946 128 295 0 10 0 0 0 0 382 434 596 877 150 618]
[59 59 -443 333 717 670 480 563 -846 900 666 -327 -664 850 675 47 -549 300 170 651 -321 -59 455 57 895 811 714 -760 90 238 -384 996 -533 -723 510 -97 572 910 158 -212 474 166 -114 215 895 479 749],[59 59 0 333 717 670 480 563 0 900 666 0 0 850 675 47 0 300 170 651 0 0 455 57 895 811 714 0 90 238 0 996 0 0 510 0 572 910 158 0 474 166 0 215 895 479 749]
[-399 762 719 -638 910 312 -555 91 -363 -924 194 -290 -789 -58 -817 785 -215 860 -369 -942 -448],[0 762 719 0 910 312 0 91 0 0 194 0 0 0 0 785 0 860 0 0 0]
[-825],[0]
[846 70 496],[846 70 496]
[-692 244 424 510 699 975 848 718 -272 831 820 -240 675 452 -252 449 291 594 112 -606 110 750],[0 244 424 510 699 975 848 718 0 831 820 0 675 452 0 449 291 594 112 0 110 750]
[322 326 299 217 545 438 25 463 447 914 995 -444],[322 326 299 217 545 438 25 463 447 914 995 0]
[769 649 484 230 661 414 815 -984 206 831 296 579 201 -47 805 754 187 257 962 511 594 168 304 810 -108 480 71 898 917 500 760 817 338 337 829 166 467 518 656 115 -665],[769 649 484 230 661 414 815 0 206 831 296 579 201 0 805 754 187 257 962 511 594 168 304 810 0 480 71 898 917 500 760 817 338 337 829 166 467 518 656 115 0]
